"020","人口","100","総数","05000","秋田県","1990000000","1990年","人","1227478"
"020","人口","100","総数","05000","秋田県","1995000000","1995年","人","1213667"
"020","人口","100","総数","05000","秋田県","2000000000","2000年","人","1189279"
"020","人口","100","総数","05000","秋田県","2005000000","2005年","人","1145501"
"020","人口","100","総数","05000","秋田県","2010000000","2010年","人","1085997"
"020","人口","100","総数","05000","秋田県","2015000000","2015年","人","1023119"
"020","人口","100","総数","05000","秋田県","2020000000","2020年","人","959502"
"020","人口","100","総数","06000","山形県","1920000000","1920年","人","968925"
"020","人口","100","総数","06000","山形県","1925000000","1925年","人","1027297"
"020","人口","100","総数","06000","山形県","1930000000","1930年","人","1080034"
"020","人口","100","総数","06000","山形県","1935000000","1935年","人","1116822"
"020","人口","100","総数","06000","山形県","1940000000","1940年","人","1119338"
"020","人口","100","総数","06000","山形県","1945000000","1945年","人","1326350"
"020","人口","100","総数","06000","山形県","1950000000","1950年","人","1357347"
"020","人口","100","総数","06000","山形県","1955000000","1955年","人","1353649"
"020","人口","100","総数","06000","山形県","1960000000","1960年","人","1320664"
"020","人口","100","総数","06000","山形県","1965000000","1965年","人","1263103"
"020","人口","100","総数","06000","山形県","1970000000","1970年","人","1225618"
"020","人口","100","総数","06000","山形県","1975000000","1975年","人","1220302"
"020","人口","100","総数","06000","山形県","1980000000","1980年","人","1251917"
"020","人口","100","総数","06000","山形県","1985000000","1985年","人","1261662"
"020","人口","100","総数","06000","山形県","1990000000","1990年","人","1258390"
"020","人口","100","総数","06000","山形県","1995000000","1995年","人","1256958"
"020","人口","100","総数","06000","山形県","2000000000","2000年","人","1244147"
"020","人口","100","総数","06000","山形県","2005000000","2005年","人","1216181"
"020","人口","100","総数","06000","山形県","2010000000","2010年","人","1168924"
"020","人口","100","総数","06000","山形県","2015000000","2015年","人","1123891"
"020","人口","100","総数","06000","山形県","2020000000","2020年","人","1068027"
"020","人口","100","総数","07000","福島県","1920000000","1920年","人","1362750"
"020","人口","100","総数","07000","福島県","1925000000","1925年","人","1437596"
"020","人口","100","総数","07000","福島県","1930000000","1930年","人","1508150"
"020","人口","100","総数","07000","福島県","1935000000","1935年","人","1581563"
"020","人口","100","総数","07000","福島県","1940000000","1940年","人","1625521"
"020","人口","100","総数","07000","福島県","1945000000","1945年","人","1957356"
"020","人口","100","総数","07000","福島県","1950000000","1950年","人","2062394"
"020","人口","100","総数","07000","福島県","1955000000","1955年","人","2095237"
"020","人口","100","総数","07000","福島県","1960000000","1960年","人","2051137"
"020","人口","100","総数","07000","福島県","1965000000","1965年","人","1983754"
"020","人口","100","総数","07000","福島県","1970000000","1970年","人","1946077"
"020","人口","100","総数","07000","福島県","1975000000","1975年","人","1970616"
"020","人口","100","総数","07000","福島県","1980000000","1980年","人","2035272"
"020","人口","100","総数","07000","福島県","1985000000","1985年","人","2080304"
"020","人口","100","総数","07000","福島県","1990000000","1990年","人","2104058"
"020","人口","100","総数","07000","福島県","1995000000","1995年","人","2133592"
"020","人口","100","総数","07000","福島県","2000000000","2000年","人","2126935"
"020","人口","100","総数","07000","福島県","2005000000","2005年","人","2091319"
"020","人口","100","総数","07000","福島県","2010000000","2010年","人","2029064"
"020","人口","100","総数","07000","福島県","2015000000","2015年","人","1914039"
"020","人口","100","総数","07000","福島県","2020000000","2020年","人","1833152"
"020","人口","100","総数","08000","茨城県","1920000000","1920年","人","1350400"
"020","人口","100","総数","08000","茨城県","1925000000","1925年","人","1409092"
"020","人口","100","総数","08000","茨城県","1930000000","1930年","人","1487097"
"020","人口","100","総数","08000","茨城県","1935000000","1935年","人","1548991"
"020","人口","100","総数","08000","茨城県","1940000000","1940年","人","1620000"
"020","人口","100","総数","08000","茨城県","1945000000","1945年","人","1944344"
"020","人口","100","総数","08000","茨城県","1950000000","1950年","人","2039418"
"020","人口","100","総数","08000","茨城県","1955000000","1955年","人","2064037"
"020","人口","100","総数","08000","茨城県","1960000000","1960年","人","2047024"
"020","人口","100","総数","08000","茨城県","1965000000","1965年","人","2056154"
